# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
9

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Main Wing,0,CBKKIWEXIY,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.855300000000000082e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
3.000000000000000000e+00, 3.312172768375539755e-01, 4.669364031069021337e+01, 8.803975619496968719e+00, -1.292616201313148139e+00
3.000000000000000000e+00, 3.639400974614146467e-01, 4.661797757146903365e+01, 8.803975619496968719e+00, -1.299994984042070367e+00
3.000000000000000444e+00, 3.966631757553484294e-01, 4.654230129767012158e+01, 8.803975619496970495e+00, -1.307239851141796194e+00
3.000000000000000000e+00, 4.293865117193549352e-01, 4.646661165121429349e+01, 8.803975619496968719e+00, -1.314350025413518086e+00
3.000000000000000000e+00, 4.621101053534344416e-01, 4.639090879402996848e+01, 8.803975619496968719e+00, -1.321324729621831784e+00
3.000000000000000000e+00, 4.948339566575868931e-01, 4.631519288805328216e+01, 8.803975619496968719e+00, -1.328163186494739634e+00
2.933333333333333570e+00, 4.948339566575871151e-01, 4.611794445057901015e+01, 8.487846587238905727e+00, -1.334279166550813578e+00
2.866666666666666696e+00, 4.948339566575871151e-01, 4.592069601310472393e+01, 8.171717554980840958e+00, -1.340395146606887078e+00
2.800000000000000266e+00, 4.948339566575872261e-01, 4.572344757563043771e+01, 7.855588522722777078e+00, -1.346511126662961022e+00
2.733333333333333837e+00, 4.948339566575874482e-01, 4.552619913815616570e+01, 7.539459490464713198e+00, -1.352627106719034966e+00
2.666666666666666519e+00, 4.948339566575874482e-01, 4.532895070068187948e+01, 7.223330458206645766e+00, -1.358743086775108688e+00
2.599999999999999645e+00, 4.948339566575874482e-01, 4.513170226320762168e+01, 6.907201425948580109e+00, -1.364859066831182188e+00
2.533333333333333215e+00, 4.948339566575874482e-01, 4.493445382573333546e+01, 6.591072393690517117e+00, -1.370975046887256132e+00
2.466666666666666341e+00, 4.948339566575876702e-01, 4.473720538825906345e+01, 6.274943361432451461e+00, -1.377091026943329632e+00
2.399999999999999911e+00, 4.948339566575876702e-01, 4.453995695078477723e+01, 5.958814329174388469e+00, -1.383207006999403355e+00
2.333333333333333481e+00, 4.948339566575876702e-01, 4.434270851331050523e+01, 5.642685296916325477e+00, -1.389322987055477299e+00
2.266666666666666607e+00, 4.948339566575876147e-01, 4.414546007583622611e+01, 5.326556264658259821e+00, -1.395438967111551021e+00
2.200000000000000178e+00, 4.948339566575876702e-01, 4.394821163836195410e+01, 5.010427232400196829e+00, -1.401554947167624965e+00
2.133333333333333304e+00, 4.948339566575876147e-01, 4.375096320088766788e+01, 4.694298200142131172e+00, -1.407670927223698465e+00
2.066666666666666430e+00, 4.948339566575875592e-01, 4.355371476341339587e+01, 4.378169167884065516e+00, -1.413786907279772187e+00
2.000000000000000000e+00, 4.948339566575875037e-01, 4.335646632593910965e+01, 4.062040135626002524e+00, -1.419902887335846131e+00
2.000000000000000444e+00, 4.621101053534347747e-01, 4.349167330089748873e+01, 4.062040135626004300e+00, -1.407691357205653748e+00
2.000000000000000000e+00, 4.293865117193550462e-01, 4.362685697444091204e+01, 4.062040135626002524e+00, -1.395236528262235653e+00
2.000000000000000000e+00, 3.966631757553482629e-01, 4.376201705739775605e+01, 4.062040135626002524e+00, -1.382539788491303989e+00
2.000000000000000000e+00, 3.639400974614144246e-01, 4.389715326061008938e+01, 4.062040135626002524e+00, -1.369602525813221394e+00
2.000000000000000000e+00, 3.312172768375537535e-01, 4.403226529493363017e+01, 4.062040135626002524e+00, -1.356426128083003224e+00
2.000000000000000000e+00, 2.985587657630133229e-01, 4.416708847082326628e+01, 4.062040135626002524e+00, -1.343038471670559453e+00
2.000000000000000000e+00, 2.659645642377933550e-01, 4.430162263881121021e+01, 4.062040135626002524e+00, -1.329442326140009012e+00
2.000000000000000000e+00, 2.333385944430227954e-01, 4.443626410614381683e+01, 4.062040135626002524e+00, -1.315599089521121146e+00
2.000000000000000000e+00, 2.005847785598304234e-01, 4.457140860714724084e+01, 4.062040135626002524e+00, -1.301464305766561580e+00
2.000000000000000000e+00, 1.676070387693451846e-01, 4.470745125133613840e+01, 4.062040135626002524e+00, -1.286988561816582832e+00
2.000000000000000000e+00, 1.344053750715670792e-01, 4.484439056259294887e+01, 4.062040135626002524e+00, -1.272162628699869069e+00
2.000000000000000888e+00, 1.010438393457434997e-01, 4.498196092475862429e+01, 4.062040135626006965e+00, -1.257006422257719747e+00
2.000000000000000000e+00, 6.752243159187447386e-02, 4.512016094974732994e+01, 4.062040135626002524e+00, -1.241511840256811050e+00
2.000000000000000000e+00, 3.384115180995997396e-02, 4.525898921934648911e+01, 4.062040135626002524e+00, -1.225670636893624321e+00
2.000000000000000000e+00, 0.000000000000000000e+00, 4.538196250912276497e+01, 4.062040135626002524e+00, -1.211403567242423263e+00
3.000000000000000000e+00, 0.000000000000000000e+00, 4.744947075063613084e+01, 8.803975619496968719e+00, -1.211403567242423263e+00
# DegenGeom Type, name, nPts
HINGELINE,Inboard Elevators, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
1.500000000000000000e+00, 2.000000000000000000e+00, 3.505167753202889536e+00, 3.505166043342414550e+00, 4.162909386095996922e+01, 2.031020067813001262e+00, -9.018923672451505391e-01, 4.335646632593910965e+01, 4.062040135626002524e+00, -1.002904247149000394e+00
1.500000000000000000e+00, 2.000000000000000000e+00, 4.948323794728716751e-01, 4.948339566575875037e-01, 4.163109592384632407e+01, 2.031020067813001262e+00, -1.339870726908853449e+00, 4.335646632593910965e+01, 4.062040135626002524e+00, -1.419902887335846131e+00
# DegenGeom Type, name, nPts
HINGELINE,Outboard Elevators, 2
# uStart,uEnd,wStart,wEnd,xStart,yStart,zStart,xEnd,yEnd,zEnd
2.000000000000000000e+00, 3.000000000000000000e+00, 3.505166043342414550e+00, 3.505166043342414106e+00, 4.335646632593910965e+01, 4.062040135626002524e+00, -1.002904247149000394e+00, 4.631519288805328216e+01, 8.803975619496968719e+00, -1.094643947990106225e+00
2.000000000000000000e+00, 3.000000000000000000e+00, 4.948339566575875037e-01, 4.948339566575868931e-01, 4.335646632593910965e+01, 4.062040135626002524e+00, -1.419902887335846131e+00, 4.631519288805328216e+01, 8.803975619496968719e+00, -1.328163186494739634e+00

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,HStab,1,UOSSNQDBCK,0,1,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.317265000000000441e+01, 0.000000000000000000e+00, -1.069553999999999894e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,33
# x,y,z,u,w
4.213167016176604562e+01, 0.000000000000000000e+00, -1.010916419841242808e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
4.196079986911588833e+01, 0.000000000000000000e+00, -1.032224401934389135e+00, 1.000000000000000000e+00, 4.173311976788848798e-02
4.171517620408660321e+01, 0.000000000000000000e+00, -1.062177043942756693e+00, 1.000000000000000000e+00, 9.595583006934514658e-02
4.136936842279871485e+01, 0.000000000000000000e+00, -1.103031108462879661e+00, 1.000000000000000000e+00, 1.722603643809275942e-01
4.089652563355944892e+01, 0.000000000000000000e+00, -1.156504052678934080e+00, 1.000000000000000000e+00, 2.765358755368439447e-01
4.027516671982728980e+01, 0.000000000000000000e+00, -1.222699109654472371e+00, 1.000000000000000000e+00, 4.134663504172014781e-01
3.949992538204502779e+01, 0.000000000000000000e+00, -1.298677130412243752e+00, 1.000000000000000000e+00, 5.841612375912467181e-01
3.859291693721131367e+01, 0.000000000000000000e+00, -1.377319293181084259e+00, 1.000000000000000000e+00, 7.836633902842906618e-01
3.760818435354001821e+01, 0.000000000000000000e+00, -1.447449104649658702e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
3.662218499801640093e+01, 0.000000000000000000e+00, -1.496405693403698223e+00, 1.000000000000000000e+00, 1.216336609715709338e+00
3.571199846826949909e+01, 0.000000000000000000e+00, -1.514826857342997934e+00, 1.000000000000000000e+00, 1.415838762408753171e+00
3.493323182040303720e+01, 0.000000000000000000e+00, -1.500573795202795990e+00, 1.000000000000000000e+00, 1.586533649582798411e+00
3.430986705767363532e+01, 0.000000000000000000e+00, -1.458305274891245729e+00, 1.000000000000000000e+00, 1.723464124463156111e+00
3.383828300622921859e+01, 0.000000000000000000e+00, -1.395479625316331518e+00, 1.000000000000000000e+00, 1.827739635619072267e+00
3.349914502963297025e+01, 0.000000000000000000e+00, -1.317344467331476698e+00, 1.000000000000000000e+00, 1.904044169930654951e+00
3.327178850406701116e+01, 0.000000000000000000e+00, -1.221362819319287807e+00, 1.000000000000000000e+00, 1.958266880232111484e+00
3.317273528544451011e+01, 0.000000000000000000e+00, -1.089099860052918922e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
3.326946511086032388e+01, 0.000000000000000000e+00, -9.551283280455576952e-01, 1.000000000000000000e+00, 2.041733119767888294e+00
3.349511189819459389e+01, 0.000000000000000000e+00, -8.551933800129106755e-01, 1.000000000000000000e+00, 2.095955830069344827e+00
3.383283457590016496e+01, 0.000000000000000000e+00, -7.711513485851977379e-01, 1.000000000000000000e+00, 2.172260364380927733e+00
3.430325034403829676e+01, 0.000000000000000000e+00, -7.001049911258672154e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
3.492578247789901980e+01, 0.000000000000000000e+00, -6.469636933168587678e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
3.570418176559951462e+01, 0.000000000000000000e+00, -6.191214499286901152e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
3.661455116316946601e+01, 0.000000000000000000e+00, -6.216548629846135876e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
3.760125475650016824e+01, 0.000000000000000000e+00, -6.533959339135613220e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
3.858706129460242096e+01, 0.000000000000000000e+00, -7.063291109898997000e-01, 1.000000000000000000e+00, 3.216336609715709116e+00
3.949530409264453823e+01, 0.000000000000000000e+00, -7.691298161551521906e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
4.027175335671466883e+01, 0.000000000000000000e+00, -8.315664381783953729e-01, 1.000000000000000000e+00, 3.586533649582798411e+00
4.089417289751310847e+01, 0.000000000000000000e+00, -8.869072050202504442e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
4.136787690206116253e+01, 0.000000000000000000e+00, -9.321197605091540161e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
4.171434501688761287e+01, 0.000000000000000000e+00, -9.669324248091566432e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
4.196045401792521545e+01, 0.000000000000000000e+00, -9.925937808523618289e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
4.213167016176604562e+01, 0.000000000000000000e+00, -1.010916419841242808e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
4.278172863123738523e+01, -8.124080271252003271e-01, -1.051013849321478899e+00, 1.199999999999999956e+00, 0.000000000000000000e+00
4.261393244597269359e+01, -8.124080271252003271e-01, -1.071660961116835509e+00, 1.199999999999999956e+00, 4.173311976788848798e-02
4.237272884208989865e+01, -8.124080271252003271e-01, -1.100676005260605050e+00, 1.199999999999999956e+00, 9.595583006934514658e-02
4.203314604825386880e+01, -8.124080271252003271e-01, -1.140234121804437395e+00, 1.199999999999999956e+00, 1.722603643809275942e-01
4.156881883170234460e+01, -8.124080271252003271e-01, -1.191978762510037093e+00, 1.199999999999999956e+00, 2.765358755368439447e-01
4.095865662657057982e+01, -8.124080271252003271e-01, -1.255977209231022851e+00, 1.199999999999999956e+00, 4.134663504172014781e-01
4.019739540291516278e+01, -8.124080271252003271e-01, -1.329335588720505390e+00, 1.199999999999999956e+00, 5.841612375912467181e-01
3.930675952298338416e+01, -8.124080271252003271e-01, -1.405100417789735712e+00, 1.199999999999999956e+00, 7.836633902842906618e-01
3.833982671452613999e+01, -8.124080271252003271e-01, -1.472385421972111530e+00, 1.199999999999999956e+00, 1.000000000000000000e+00
3.737168376954377180e+01, -8.124080271252003271e-01, -1.518882654049325875e+00, 1.199999999999999956e+00, 1.216336609715709338e+00
3.647802315927827976e+01, -8.124080271252003271e-01, -1.535523458788355500e+00, 1.199999999999999956e+00, 1.415838762408753171e+00
3.571344391099128046e+01, -8.124080271252003271e-01, -1.520296348698880973e+00, 1.199999999999999956e+00, 1.586533649582798411e+00
3.510148443368660054e+01, -8.124080271252003271e-01, -1.477812866279100135e+00, 1.199999999999999956e+00, 1.723464124463156111e+00
3.463857758440242662e+01, -8.124080271252003271e-01, -1.415389114769237233e+00, 1.199999999999999956e+00, 1.827739635619072267e+00
3.430573207330152741e+01, -8.124080271252003271e-01, -1.338146027732779020e+00, 1.199999999999999956e+00, 1.904044169930654951e+00
3.408266316534557205e+01, -8.124080271252003271e-01, -1.243560281632920095e+00, 1.199999999999999956e+00, 1.958266880232111484e+00
3.398562145416205738e+01, -8.124080271252003271e-01, -1.113560601490819701e+00, 1.199999999999999956e+00, 2.000000000000000000e+00
3.408080445078022080e+01, -8.124080271252003271e-01, -9.821940631559260559e-01, 1.199999999999999956e+00, 2.041733119767888294e+00
3.430250556815082774e+01, -8.124080271252003271e-01, -8.844456770397003398e-01, 1.199999999999999956e+00, 2.095955830069344827e+00
3.463421884013918373e+01, -8.124080271252003271e-01, -8.024770912489554986e-01, 1.199999999999999956e+00, 2.172260364380927733e+00
3.509619106277833112e+01, -8.124080271252003271e-01, -7.334767734315595922e-01, 1.199999999999999956e+00, 2.276535875536843889e+00
3.570748443698806796e+01, -8.124080271252003271e-01, -6.822950690138122054e-01, 1.199999999999999956e+00, 2.413466350417201589e+00
3.647176979714228651e+01, -8.124080271252003271e-01, -6.561966139259640673e-01, 1.199999999999999956e+00, 2.584161237591246607e+00
3.736557670166622813e+01, -8.124080271252003271e-01, -6.601272179582926558e-01, 1.199999999999999956e+00, 2.783663390284290440e+00
3.833428303689425576e+01, -8.124080271252003271e-01, -6.928520357754336390e-01, 1.199999999999999956e+00, 3.000000000000000000e+00
3.930207500889626715e+01, -8.124080271252003271e-01, -7.463797324440207825e-01, 1.199999999999999956e+00, 3.216336609715709116e+00
4.019369837139477397e+01, -8.124080271252003271e-01, -8.094713954303806025e-01, 1.199999999999999956e+00, 3.415838762408752949e+00
4.095592593608048304e+01, -8.124080271252003271e-01, -8.719966559322406274e-01, 1.199999999999999956e+00, 3.586533649582798411e+00
4.156693664286526513e+01, -8.124080271252003271e-01, -9.273116705462798315e-01, 1.199999999999999956e+00, 3.723464124463156111e+00
4.203195283166381557e+01, -8.124080271252003271e-01, -9.724480002701584302e-01, 1.199999999999999956e+00, 3.827739635619072267e+00
4.237206389233070070e+01, -8.124080271252003271e-01, -1.007172996637894169e+00, 1.199999999999999956e+00, 3.904044169930655173e+00
4.261365576502015529e+01, -8.124080271252003271e-01, -1.032755012009533901e+00, 1.199999999999999956e+00, 3.958266880232111262e+00
4.278172863123738523e+01, -8.124080271252003271e-01, -1.051013849321478899e+00, 1.199999999999999956e+00, 4.000000000000000000e+00
4.343178710070873194e+01, -1.624816054250400654e+00, -1.091111278801714990e+00, 1.399999999999999911e+00, 0.000000000000000000e+00
4.326706502282949884e+01, -1.624816054250400654e+00, -1.111097520299282104e+00, 1.399999999999999911e+00, 4.173311976788848798e-02
4.303028148009319409e+01, -1.624816054250400654e+00, -1.139174966578453407e+00, 1.399999999999999911e+00, 9.595583006934514658e-02
4.269692367370902275e+01, -1.624816054250400654e+00, -1.177437135145995128e+00, 1.399999999999999911e+00, 1.722603643809275942e-01
4.224111202984523317e+01, -1.624816054250400654e+00, -1.227453472341139884e+00, 1.399999999999999911e+00, 2.765358755368439447e-01
4.164214653331386984e+01, -1.624816054250400654e+00, -1.289255308807573330e+00, 1.399999999999999911e+00, 4.134663504172014781e-01
4.089486542378529776e+01, -1.624816054250400654e+00, -1.359994047028767028e+00, 1.399999999999999911e+00, 5.841612375912467181e-01
4.002060210875545465e+01, -1.624816054250400654e+00, -1.432881542398386943e+00, 1.399999999999999911e+00, 7.836633902842906618e-01
3.907146907551225468e+01, -1.624816054250400654e+00, -1.497321739294564580e+00, 1.399999999999999911e+00, 1.000000000000000000e+00
3.812118254107114979e+01, -1.624816054250400654e+00, -1.541359614694953750e+00, 1.399999999999999911e+00, 1.216336609715709338e+00
3.724404785028706044e+01, -1.624816054250400654e+00, -1.556220060233713287e+00, 1.399999999999999911e+00, 1.415838762408753171e+00
3.649365600157952372e+01, -1.624816054250400654e+00, -1.540018902194965733e+00, 1.399999999999999911e+00, 1.586533649582798411e+00
3.589310180969957287e+01, -1.624816054250400654e+00, -1.497320457666954319e+00, 1.399999999999999911e+00, 1.723464124463156111e+00
3.543887216257563466e+01, -1.624816054250400654e+00, -1.435298604222143171e+00, 1.399999999999999911e+00, 1.827739635619072267e+00
3.511231911697008456e+01, -1.624816054250400654e+00, -1.358947588134081119e+00, 1.399999999999999911e+00, 1.904044169930654951e+00
3.489353782662412584e+01, -1.624816054250400654e+00, -1.265757743946552383e+00, 1.399999999999999911e+00, 1.958266880232111484e+00
3.479850762287961174e+01, -1.624816054250400654e+00, -1.138021342928720703e+00, 1.399999999999999911e+00, 2.000000000000000000e+00
3.489214379070011063e+01, -1.624816054250400654e+00, -1.009259798266294306e+00, 1.399999999999999911e+00, 2.041733119767888294e+00
3.510989923810706159e+01, -1.624816054250400654e+00, -9.136979740664898930e-01, 1.399999999999999911e+00, 2.095955830069344827e+00
3.543560310437820249e+01, -1.624816054250400654e+00, -8.338028339127130373e-01, 1.399999999999999911e+00, 2.172260364380927733e+00
3.588913178151836547e+01, -1.624816054250400654e+00, -7.668485557372519690e-01, 1.399999999999999911e+00, 2.276535875536843889e+00
3.648918639607711611e+01, -1.624816054250400654e+00, -7.176264447107656430e-01, 1.399999999999999911e+00, 2.413466350417201589e+00
3.723935782868506550e+01, -1.624816054250400654e+00, -6.932717779232380195e-01, 1.399999999999999911e+00, 2.584161237591246607e+00
3.811660224016299026e+01, -1.624816054250400654e+00, -6.985995729319718350e-01, 1.399999999999999911e+00, 2.783663390284290440e+00
3.906731131728834328e+01, -1.624816054250400654e+00, -7.323081376373059559e-01, 1.399999999999999911e+00, 3.000000000000000000e+00
4.001708872319012045e+01, -1.624816054250400654e+00, -7.864303538981418651e-01, 1.399999999999999911e+00, 3.216336609715709116e+00
4.089209265014500261e+01, -1.624816054250400654e+00, -8.498129747056089034e-01, 1.399999999999999911e+00, 3.415838762408752949e+00
4.164009851544629726e+01, -1.624816054250400654e+00, -9.124268736860858819e-01, 1.399999999999999911e+00, 3.586533649582798411e+00
4.223970038821742179e+01, -1.624816054250400654e+00, -9.677161360723092187e-01, 1.399999999999999911e+00, 3.723464124463156111e+00
4.269602876126647573e+01, -1.624816054250400654e+00, -1.012776240031162622e+00, 1.399999999999999911e+00, 3.827739635619072267e+00
4.302978276777379563e+01, -1.624816054250400654e+00, -1.047413568466631695e+00, 1.399999999999999911e+00, 3.904044169930655173e+00
4.326685751211508801e+01, -1.624816054250400654e+00, -1.072916243166705863e+00, 1.399999999999999911e+00, 3.958266880232111262e+00
4.343178710070873194e+01, -1.624816054250400654e+00, -1.091111278801714990e+00, 1.399999999999999911e+00, 4.000000000000000000e+00
4.408184557018007865e+01, -2.437224081375601870e+00, -1.131208708281951081e+00, 1.600000000000000089e+00, 0.000000000000000000e+00
4.392019759968630410e+01, -2.437224081375601870e+00, -1.150534079481728700e+00, 1.600000000000000089e+00, 4.173311976788848798e-02
4.368783411809648953e+01, -2.437224081375601870e+00, -1.177673927896301542e+00, 1.600000000000000089e+00, 9.595583006934514658e-02
4.336070129916417670e+01, -2.437224081375601870e+00, -1.214640148487552862e+00, 1.600000000000000089e+00, 1.722603643809275942e-01
4.291340522798812884e+01, -2.437224081375601870e+00, -1.262928182172242897e+00, 1.600000000000000089e+00, 2.765358755368439447e-01
4.232563644005715986e+01, -2.437224081375601870e+00, -1.322533408384123810e+00, 1.600000000000000089e+00, 4.134663504172014781e-01
4.159233544465543275e+01, -2.437224081375601870e+00, -1.390652505337028444e+00, 1.600000000000000089e+00, 5.841612375912467181e-01
4.073444469452753225e+01, -2.437224081375601870e+00, -1.460662667007038396e+00, 1.600000000000000089e+00, 7.836633902842906618e-01
3.980311143649837646e+01, -2.437224081375601870e+00, -1.522258056617017630e+00, 1.600000000000000089e+00, 1.000000000000000000e+00
3.887068131259852066e+01, -2.437224081375601870e+00, -1.563836575340581625e+00, 1.600000000000000089e+00, 1.216336609715709338e+00
3.801007254129584112e+01, -2.437224081375601870e+00, -1.576916661679071074e+00, 1.600000000000000089e+00, 1.415838762408753171e+00
3.727386809216777408e+01, -2.437224081375601870e+00, -1.559741455691050493e+00, 1.600000000000000089e+00, 1.586533649582798411e+00
3.668471918571253809e+01, -2.437224081375601870e+00, -1.516828049054808503e+00, 1.600000000000000089e+00, 1.723464124463156111e+00
3.623916674074884980e+01, -2.437224081375601870e+00, -1.455208093675049108e+00, 1.600000000000000089e+00, 1.827739635619072267e+00
3.591890616063864172e+01, -2.437224081375601870e+00, -1.379749148535383441e+00, 1.600000000000000089e+00, 1.904044169930654951e+00
3.570441248790268673e+01, -2.437224081375601870e+00, -1.287955206260184671e+00, 1.600000000000000089e+00, 1.958266880232111484e+00
3.561139379159715901e+01, -2.437224081375601870e+00, -1.162482084366621482e+00, 1.600000000000000089e+00, 2.000000000000000000e+00
3.570348313062000756e+01, -2.437224081375601870e+00, -1.036325533376662555e+00, 1.600000000000000089e+00, 2.041733119767888294e+00
3.591729290806329544e+01, -2.437224081375601870e+00, -9.429502710932796683e-01, 1.600000000000000089e+00, 2.095955830069344827e+00
3.623698736861722836e+01, -2.437224081375601870e+00, -8.651285765764707980e-01, 1.600000000000000089e+00, 2.172260364380927733e+00
3.668207250025839983e+01, -2.437224081375601870e+00, -8.002203380429444568e-01, 1.600000000000000089e+00, 2.276535875536843889e+00
3.727088835516616427e+01, -2.437224081375601870e+00, -7.529578204077191916e-01, 1.600000000000000089e+00, 2.413466350417201589e+00
3.800694586022784449e+01, -2.437224081375601870e+00, -7.303469419205119717e-01, 1.600000000000000089e+00, 2.584161237591246607e+00
3.886762777865974527e+01, -2.437224081375601870e+00, -7.370719279056510143e-01, 1.600000000000000089e+00, 2.783663390284290440e+00
3.980033959768243790e+01, -2.437224081375601870e+00, -7.717642394991783839e-01, 1.600000000000000089e+00, 3.000000000000000000e+00
4.073210243748397374e+01, -2.437224081375601870e+00, -8.264809753522629476e-01, 1.600000000000000089e+00, 3.216336609715709116e+00
4.159048692889523124e+01, -2.437224081375601870e+00, -8.901545539808373153e-01, 1.600000000000000089e+00, 3.415838762408752949e+00
4.232427109481210437e+01, -2.437224081375601870e+00, -9.528570914399311365e-01, 1.600000000000000089e+00, 3.586533649582798411e+00
4.291246413356958556e+01, -2.437224081375601870e+00, -1.008120601598338828e+00, 1.600000000000000089e+00, 3.723464124463156111e+00
4.336010469086913588e+01, -2.437224081375601870e+00, -1.053104479792167147e+00, 1.600000000000000089e+00, 3.827739635619072267e+00
4.368750164321689056e+01, -2.437224081375601870e+00, -1.087654140295369443e+00, 1.600000000000000089e+00, 3.904044169930655173e+00
4.392005925921002785e+01, -2.437224081375601870e+00, -1.113077474323878047e+00, 1.600000000000000089e+00, 3.958266880232111262e+00
4.408184557018007865e+01, -2.437224081375601870e+00, -1.131208708281951081e+00, 1.600000000000000089e+00, 4.000000000000000000e+00
4.473190403965142536e+01, -3.249632108500802197e+00, -1.171306137762187172e+00, 1.800000000000000044e+00, 0.000000000000000000e+00
4.457333017654310936e+01, -3.249632108500802197e+00, -1.189970638664175073e+00, 1.800000000000000044e+00, 4.173311976788848798e-02
4.434538675609978498e+01, -3.249632108500802197e+00, -1.216172889214149899e+00, 1.800000000000000044e+00, 9.595583006934514658e-02
4.402447892461932355e+01, -3.249632108500802197e+00, -1.251843161829110596e+00, 1.800000000000000044e+00, 1.722603643809275942e-01
4.358569842613101741e+01, -3.249632108500802197e+00, -1.298402892003345688e+00, 1.800000000000000044e+00, 2.765358755368439447e-01
4.300912634680044988e+01, -3.249632108500802197e+00, -1.355811507960674067e+00, 1.800000000000000044e+00, 4.134663504172014781e-01
4.228980546552556774e+01, -3.249632108500802197e+00, -1.421310963645290082e+00, 1.800000000000000044e+00, 5.841612375912467181e-01
4.144828728029959564e+01, -3.249632108500802197e+00, -1.488443791615689848e+00, 1.800000000000000044e+00, 7.836633902842906618e-01
4.053475379748449114e+01, -3.249632108500802197e+00, -1.547194373939470458e+00, 1.800000000000000044e+00, 1.000000000000000000e+00
3.962018008412589865e+01, -3.249632108500802197e+00, -1.586313535986209278e+00, 1.800000000000000044e+00, 1.216336609715709338e+00
3.877609723230462890e+01, -3.249632108500802197e+00, -1.597613263124428862e+00, 1.800000000000000044e+00, 1.415838762408753171e+00
3.805408018275601734e+01, -3.249632108500802197e+00, -1.579464009187135476e+00, 1.800000000000000044e+00, 1.586533649582798411e+00
3.747633656172550332e+01, -3.249632108500802197e+00, -1.536335640442662909e+00, 1.800000000000000044e+00, 1.723464124463156111e+00
3.703946131892205784e+01, -3.249632108500802197e+00, -1.475117583127955045e+00, 1.800000000000000044e+00, 1.827739635619072267e+00
3.672549320430719888e+01, -3.249632108500802197e+00, -1.400550708936685540e+00, 1.800000000000000044e+00, 1.904044169930654951e+00
3.651528714918124763e+01, -3.249632108500802197e+00, -1.310152668573816959e+00, 1.800000000000000044e+00, 1.958266880232111484e+00
3.642427996031471338e+01, -3.249632108500802197e+00, -1.186942825804522483e+00, 1.800000000000000044e+00, 2.000000000000000000e+00
3.651482247053989738e+01, -3.249632108500802197e+00, -1.063391268487031027e+00, 1.800000000000000044e+00, 2.041733119767888294e+00
3.672468657801952929e+01, -3.249632108500802197e+00, -9.722025681200692215e-01, 1.800000000000000044e+00, 2.095955830069344827e+00
3.703837163285624712e+01, -3.249632108500802197e+00, -8.964543192402285587e-01, 1.800000000000000044e+00, 2.172260364380927733e+00
3.747501321899843418e+01, -3.249632108500802197e+00, -8.335921203486368336e-01, 1.800000000000000044e+00, 2.276535875536843889e+00
3.805259031425521243e+01, -3.249632108500802197e+00, -7.882891961046727403e-01, 1.800000000000000044e+00, 2.413466350417201589e+00
3.877453389177061638e+01, -3.249632108500802197e+00, -7.674221059177860349e-01, 1.800000000000000044e+00, 2.584161237591246607e+00
3.961865331715650740e+01, -3.249632108500802197e+00, -7.755442828793300825e-01, 1.800000000000000044e+00, 2.783663390284290440e+00
4.053336787807652541e+01, -3.249632108500802197e+00, -8.112203413610505898e-01, 1.800000000000000044e+00, 3.000000000000000000e+00
4.144711615177781994e+01, -3.249632108500802197e+00, -8.665315968063840302e-01, 1.800000000000000044e+00, 3.216336609715709116e+00
